RPM,Throttle,Torque (Nm),Power (kW),Horsepower
5400,1.0,186.33382366408674,105.36929487691036,141.30252766113765
5500,0.1,119.57780938125836,68.87187403882902,92.3586885326928
5500,0.2,125.08960001499813,72.04643754872737,96.61584759115912
5500,0.3,131.3887893107008,75.67451013146837,101.48117222940641
5500,0.4,142.25489084578768,81.93293533669649,109.87385723038284
5500,0.5,151.07375585977132,87.01223695253385,116.68531172392899
5500,0.6,160.52253980332515,92.45434582664525,123.98329868129979
5500,0.7,169.0264453525237,97.3522438133456,130.55148694293362
5500,0.8,176.27051304258168,101.5245272834977,136.14661027691793
5500,0.9,182.17600300730277,104.9258453298173,140.70785212527466
5500,1.0,186.11299631711688,107.19339069403041,143.74868002417918
5600,0.1,118.52834710882101,69.50865311025312,93.21262318660736
5600,0.2,124.05255168542959,72.74821587301588,97.55694766396121
5600,0.3,130.3659283444108,76.45057331617335,102.52188992379422
5600,0.4,141.46168782257027,82.95746652252257,111.24777594545066
5600,0.5,150.33198202843883,88.15927873015876,118.22351982051597
5600,0.6,160.02301519997496,93.84239740540545,125.8447061893596
5600,0.7,168.64866606030802,98.9007432621193,132.62805855185636
5600,0.8,175.94061610143132,103.17696610896616,138.36256686196344
5600,0.9,181.87519016087356,106.6571821055341,143.02961258620638
5600,1.0,185.88418433932665,109.0081790819391,146.18235092120034
5700,0.1,117.46720583402383,70.11648106831898,94.0277337646761
5700,0.2,123.00388039839005,73.42133653429775,98.45961718425337
5700,0.3,129.33150847195134,77.19831420970199,103.52462680662731
5700,0.4,140.657962723626,83.95910424867557,112.59099403067664
5700,0.5,149.57991830734738,89.28464277099555,119.73265759822387
5700,0.6,159.5142943828386,95.21449772138024,127.68472270535098
5700,0.7,168.2622401945371,100.43616935762661,134.68709850828296
5700,0.8,175.60228875986817,104.81746346109551,140.5625096702367
5700,0.9,181.56607821919968,108.377264920164,145.3362812393241
5700,1.0,185.64739832664674,110.81341552079977,148.60321244575533
5800,0.1,116.39437110185023,70.69498222673684,94.80351646337246
5800,0.2,121.94357207925793,74.06542583802754,99.32335501948175
5800,0.3,128.28551605343816,77.91736139378833,104.48888479789234
5800,0.4,139.84370894638158,84.93751394416232,113.90306281904562
5800,0.5,148.8175596698465,90.38800275556375,121.21228745549651
5800,0.6,158.9963797484057,96.57035932255977,129.50296274984547
5800,0.7,167.86717388229027,101.95825418118015,136.72824752739726
5800,0.8,175.25553861221027,106.44575910364146,142.74608971924562
5800,0.9,181.24867566781046,110.08583820383534,147.62751535984353
5800,1.0,185.4026489708985,112.60885599285864,151.01093736470247
5900,0.1,115.30982832617235,71.24378021271997,95.53946655856238
5900,0.2,120.87161252575106,74.6801094212288,100.14765914071181
5900,0.3,127.22793732526966,78.6073428023818,105.41416494888266
5900,0.4,139.01891982837637,85.89236072442041,115.1835332230393
5900,0.5,148.04490104369256,91.4690321256575,122.66197147064169
5900,0.6,158.46927371490284,97.90969487074828,131.29904099604167
5900,0.7,167.46347330622152,103.46673010507966,138.75114671460327
5900,0.8,174.90037332165818,108.06159316102861,144.91295851016307
5900,0.9,180.92299106920186,111.78264678967093,149.90297276340476
5900,1.0,185.14994706088163,114.39425698813763,153.4051991258383
6000,0.1,114.21356278826133,71.76249795918368,96.23507839504315
6000,0.2,119.78798740647542,75.26501224489797,100.93202661244194
6000,0.3,126.15875839872007,79.26788571428571,106.29996743232628
6000,0.4,138.18358864658182,86.82330938775509,116.43195572985796
6000,0.5,147.26193731053047,92.52740408163262,124.08127139819314
6000,0.6,157.93297872254027,99.23221714285714,133.07257227149944
6000,0.7,167.05114470519044,104.96132979591836,140.7554375699589
6000,0.8,174.5368006210779,109.66470612244896,147.06276803332298
6000,0.9,180.5890330637103,113.46743591836731,152.1623118122131
6000,1.0,184.8893034834754,116.16937551020402,155.78567186563498
6100,0.1,112.79173748787956,72.05029108843534,96.62101527214074
6100,0.2,118.36616210609368,75.61118061224491,101.39624595982956
6100,0.3,124.73693309833841,79.68076863945582,106.85365246004535
6100,0.4,136.9688134034481,87.4943776517007,117.33187294045958
6100,0.5,146.079015922358,93.31388853061229,125.1359642357681
6100,0.6,156.9730343190963,100.27288405714285,134.46812935113698
6100,0.7,166.19472533037043,106.1636127265306,142.36772526019928
6100,0.8,173.7122351012191,110.96572659863943,148.80746493045385
6100,0.9,179.7803944713321,114.84200919455779,154.0056446219093
6100,1.0,184.1443726010197,117.62967699319725,157.74396807455713
6200,0.1,111.36036289091234,72.30210557823129,96.95870400728347
6200,0.2,116.93478750912638,75.92137034013602,101.8122171652622
6200,0.3,123.30555850137105,80.05767292517004,107.35908934580937
6200,0.4,135.74448886372878,88.13380372244897,118.18935727832769
6200,0.5,144.88654523759985,94.06939793197276,126.14911885741284
6200,0.6,156.00354061906677,101.28724594285711,135.82841081246764
6200,0.7,165.32875665896486,107.34175885170065,143.94764496674352
6200,0.8,172.87812028477475,112.24327741496592,150.52068850069185
6200,0.9,178.96220658236845,116.19344638367343,155.81795143311442
6200,1.0,183.38989242197843,119.06817668027205,159.67302759859467
6300,0.1,109.91943899735956,72.51764142857141,97.24774229391365
6300,0.2,115.49386361557372,76.19528142857146,102.17953792218245
6300,0.3,121.86463460781839,80.3982985714286,107.81587578306102
6300,0.4,134.51061502742397,88.74128759999998,119.00400643690489
6300,0.5,143.68452525625634,94.79363228571432,127.1203329565701
6300,0.6,155.0244976224517,102.27500279999994,137.1530143489338
6300,0.7,164.45323869097388,108.49546817142858,145.49479438303416
6300,0.8,172.03445617174503,113.49705857142858,152.20203643747965
6300,0.9,178.13446939681933,117.52144748571432,157.5988299392709
6300,1.0,182.62586294635167,120.48457457142851,161.57244813119016
6400,0.1,108.46896580722135,72.69659863945581,97.4877278254738
6400,0.2,114.04339042543542,76.43261387755103,102.49780592403249
6400,0.3,120.41416141768012,80.70234557823134,108.2236094652425
6400,0.4,133.26719189453368,89.31652928435376,119.77541810963358
6400,0.5,142.47295597832706,95.48629159183665,128.04920422668184
6400,0.6,154.0359053292512,103.2358546285714,138.441537653978
6400,0.7,163.5681714263973,109.62444068571428,147.00877120251343
6400,0.8,171.1812427621297,114.72677006802722,153.85110643425938
6400,0.9,177.29718291468436,118.82571250068014,159.34787783382075
6400,1.0,181.85228417413933,121.87857066666655,163.44182736578588
6500,0.1,107.00894332049752,72.83867721088436,97.67825829540614
6500,0.2,112.58336793871165,76.63306768707486,102.76661886425487
6500,0.3,118.95413893095635,80.96951394557829,108.58188808579628
6500,0.4,132.01421946505783,89.8592287755102,120.50318998995601
6500,0.5,141.25183740381254,96.14707585034012,128.93533036119098
6500,0.6,153.0377637394651,104.16950142857137,139.69357842104247
6500,0.7,162.6735548652352,110.72837639455778,148.4891731186238
6500,0.8,170.31848005592886,115.93211190476194,155.46749618447356
6500,0.9,176.4503471359642,120.10594142857134,161.06469281020696
6500,1.0,181.0691561053416,123.24986496598633,165.2807629958245
6600,0.1,105.5393715371882,72.94357714285712,97.81893139715316
6600,0.2,111.1137961554023,76.79634285714285,102.98557443629187
6600,0.3,117.48456714764703,81.19950367346942,108.89030933816471
6600,0.4,130.75169773899648,90.3690860734694,121.18691977131473
6600,0.5,140.02116953271252,96.77568506122454,129.77830905353966
6600,0.6,152.03007285309357,105.07564319999996,140.90873434356973
6600,0.7,161.76938900748766,111.80697529795918,149.93559782480781
6600,0.8,169.4461680531425,117.11278408163267,157.05080338156452
6600,0.9,175.59396206065855,121.36183426938774,162.7488725618717
6600,1.0,180.27647873995835,124.59815746938773,167.08885271474819
6700,0.1,104.06025045729342,73.01099843537415,97.90934482415736
6700,0.2,109.6346750755076,76.92213938775518,103.15427033358613
6700,0.3,116.00544606775222,81.39201476190479,109.14847091579024
6700,0.4,129.47962671634966,90.84580117823133,121.8262051471521
6700,0.5,138.78095236502682,97.3718192244898,130.57773799717015
6700,0.6,151.01283267013642,105.95397994285705,142.08660311500205
6700,0.7,160.85567385315449,112.85993739591831,151.34764301450758
6700,0.8,168.56430675377058,118.26848659863946,158.60062571897473
6700,0.9,174.72802768876718,122.59309102312916,164.40001478225716
6700,1.0,179.47425207798955,125.92314817687073,168.86569421599935
6800,0.1,102.57158008081305,73.04064108843534,97.94909626986099
6800,0.2,108.14600469902717,77.01015727891158,103.27230424957968
6800,0.3,114.51677569127202,81.54674721088448,109.35597051211543
6800,0.4,128.1980063971173,91.28907408979596,122.42064381091049
6800,0.5,137.53118590075556,97.93517834013599,131.333214885525
6800,0.6,149.98604319059402,106.80421165714289,143.2267824287822
6800,0.7,159.93240940223592,113.88696268843535,152.7249063811658
6800,0.8,167.67289615781328,119.39891945578235,160.11656089014664
6800,0.9,173.85254402029037,123.79941168979582,166.01771716480596
6800,1.0,178.6624761194352,127.22453708843535,170.61088519302047
6900,0.1,101.07336040774729,73.03220510204083,97.93778342770663
6900,0.2,106.64778502596138,77.06009653061228,103.33927387771527
6900,0.3,113.01855601820614,81.66340102040827,109.51240582058236
6900,0.4,126.90683678129935,91.69860480816327,122.96983345603226
6900,0.5,136.27187013989902,98.46546240816328,132.04433741204676
6900,0.6,148.9497044144658,107.62603834285709,144.328869978352
6900,0.7,158.9995956547318,114.8877511755102,154.06698561822475
6900,0.8,166.7719362652703,120.50378265306122,161.5982065885225
6900,0.9,172.96751105522824,124.98049626938776,167.60157740296066
6900,1.0,177.84115086429549,128.50202420408172,172.32402333925398
7000,0.1,99.56559143809594,72.9853904761905,97.87500399113651
7000,0.2,105.14001605631,77.07165714285715,103.35477691143508
7000,0.3,111.51078704855476,81.74167619047627,109.61737453463358
7000,0.4,125.60611786889595,92.07409333333332,123.47337177595993
7000,0.5,135.00300508245687,98.96237142857146,132.71070327017762
7000,0.6,147.9038163417522,108.41915999999995,145.39246345715426
7000,0.7,158.0572326106421,115.86200285714281,155.37347841912674
7000,0.8,165.86142707614184,121.58277619047617,163.0451605075448
7000,0.9,172.07292879358025,126.13604476190461,169.15119319016307
7000,1.0,177.01027631257006,129.75530952380953,174.00470634814207
