RPM,Throttle,Torque (Nm),Power (kW),Horsepower
2400,0.2,26.86024571777377,6.750716049645982,9.052857784157142
2400,0.3,44.387016811846024,11.155674074468969,14.960002781908232
2400,0.4,61.91378790591831,15.560632099291963,20.86714777965933
2400,0.5,79.44055899999056,19.965590124114946,26.774292777410416
2400,0.6,96.96733009406283,24.37054814893794,32.681437775161505
2400,0.7,114.4941011881351,28.775506173760927,38.5885827729126
2400,0.8,132.0208722822074,33.18046419858393,44.495727770663706
2400,0.9,149.54764337627964,37.585422223406916,50.402872768414795
2400,1.0,167.07441447035188,41.9903802482299,56.31001776616588
2500,0.1,9.242276762891338,2.4196223983952567,3.244766525942412
2500,0.2,26.959554245426105,7.057994796790514,9.464925300778482
2500,0.3,44.67683172796085,11.696367195185767,15.685084075614546
2500,0.4,62.394109210495635,16.33473959358103,21.90524285045062
2500,0.5,80.11138669303037,20.973111991976275,28.125401625286674
2500,0.6,97.82866417556512,25.61148439037153,34.34556040012274
2500,0.7,115.54594165809989,30.249856788766785,40.56571917495881
2500,0.8,133.2632191406347,34.888229187162054,46.785877949794894
2500,0.9,150.98049662316942,39.52660158555731,53.00603672463095
2500,1.0,168.69777410570418,44.16497398395256,59.22619549946702
2600,0.1,9.10737066057533,2.4796762259344987,3.325300021368511
2600,0.2,26.98099558665226,7.346152451868998,9.85135101497787
2600,0.3,44.85462051272917,12.212628677803494,16.377402008587225
2600,0.4,62.72824543880611,17.079104903737996,22.90345300219659
2600,0.5,80.60187036488303,21.94558112967249,29.429503995805938
2600,0.6,98.47549529095994,26.812057355606985,35.9555549894153
2600,0.7,116.34912021703684,31.678533581541483,42.48160598302465
2600,0.8,134.22274514311383,36.54500980747599,49.007656976634024
2600,0.9,152.0963700691907,41.41148603341048,55.53370797024337
2600,1.0,169.96999499526765,46.27796225934499,62.05975896385274
2700,0.1,8.964535442435897,2.5346626819921743,3.3990380608718977
2700,0.2,26.996127992817073,7.632975363984349,10.23598680968801
2700,0.3,45.02772054319826,12.731288045976525,17.072935558504124
2700,0.4,63.059313093579426,17.8296007279687,23.909884307320233
2700,0.5,81.09090564396061,22.927913409960876,30.746833056136346
2700,0.6,99.1224981943418,28.02622609195306,37.58378180495247
2700,0.7,117.15409074472296,33.124538773945226,44.42073055376857
2700,0.8,135.18568329510413,38.222851455937395,51.25767930258468
2700,0.9,153.2172758454853,43.32116413792957,58.09462805140079
2700,1.0,171.24886839586648,48.41947681992175,64.9315768002169
2800,0.1,8.842995790845256,2.592901790476193,3.4771379783776215
2800,0.2,27.06340082866498,7.935403580952384,10.641549659316594
2800,0.3,45.283805866484705,13.277905371428576,17.805961340255564
2800,0.4,63.504210904304436,18.62040716190477,24.970373021194536
2800,0.5,81.72461594212417,23.96290895238096,32.13478470213351
2800,0.6,99.94502097994389,29.30541074285715,39.29919638307248
2800,0.7,118.16542601776365,34.647912533333354,46.463608064011474
2800,0.8,136.38583105558334,39.99041432380953,53.62801974495043
2800,0.9,154.60623609340308,45.33291611428572,60.7924314258894
2800,1.0,172.8266411312228,50.675417904761915,67.95684310682837
2900,0.1,8.743236180093447,2.655209700024933,3.5606942470496614
2900,0.2,27.183783042776078,8.255369400049865,11.070630816749182
2900,0.3,45.624329905458715,13.8555291000748,18.580567386448706
2900,0.4,64.06487676814135,19.455688800099733,26.090503956148222
2900,0.5,82.50542363082397,25.05584850012466,33.600440525847745
2900,0.6,100.94597049350662,30.656008200149596,41.110377095547264
2900,0.7,119.38651735618922,36.256167900174525,48.620313665246776
2900,0.8,137.82706421887187,41.856327600199464,56.13025023494631
2900,0.9,156.2676110815545,47.45648730022439,63.64018680464582
2900,1.0,174.70815794423712,53.05664700024933,71.15012337434536
3000,0.1,8.636244555123112,2.7131562448979616,3.638401830358001
3000,0.2,27.29925052503563,8.576312489795924,11.501022515483337
3000,0.3,45.96225649494813,14.439468734693879,19.36364320060866
3000,0.4,64.62526246486067,20.302624979591847,27.226263885734003
3000,0.5,83.28826843477317,26.165781224489805,35.08888457085933
3000,0.6,101.95127440468566,32.028937469387756,42.95150525598466
3000,0.7,120.6142803745982,37.89209371428573,50.81412594111
3000,0.8,139.27728634451074,43.75524995918369,58.67674662623534
3000,0.9,157.94029231442326,49.61840620408166,66.53936731136068
3000,1.0,176.60329828433575,55.48156244897961,74.401987996486
3100,0.1,8.474767849857162,2.7511744031923238,3.689385011656596
3100,0.2,27.31529714328947,8.867398806384648,11.891375628784562
3100,0.3,46.155826436721775,14.98362320957697,20.093366245912524
3100,0.4,64.99635573015408,21.09984761276929,28.295356863040485
3100,0.5,83.83688502358638,27.21607201596162,36.49734748016845
3100,0.6,102.6774143170187,33.33229641915394,44.69933809729642
3100,0.7,121.517943610451,39.44852082234626,52.90132871442438
3100,0.8,140.35847290388332,45.564745225538594,61.103319331552356
3100,0.9,159.19900219731562,51.680969628730914,69.30530994868032
3100,1.0,178.03953149074792,57.79719403192324,77.50730056580828
3200,0.1,8.304870174214516,2.7829887070217927,3.7320486885098467
3200,0.2,27.324051117375426,9.156377414043586,12.278902258339258
3200,0.3,46.34323206053632,15.529766121065373,20.825755828168663
3200,0.4,65.36241300369726,21.903154828087175,29.372609397998087
